4977	110.00	1005	125	\N	第5大街第31号楼5单元679门	727956985194231	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	23	0.00	0.00	92.00	18.00	\N
4978	27704.00	1004	127	\N	第1大街第36号楼8单元446门	895257652354848	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	5	1200.00	0.00	28890.00	14.00	\N
4979	143.00	1005	128	\N	第6大街第6号楼2单元694门	992163953356716	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	30	0.00	0.00	129.00	14.00	\N
4980	25871.00	1004	130	\N	第16大街第5号楼8单元856门	543399665355926	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	16	0.00	0.00	25851.00	20.00	\N
4981	3263.00	1004	131	\N	第6大街第31号楼5单元362门	537299443367382	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	3	0.00	0.00	3247.00	16.00	\N
4982	28227.00	1004	134	\N	第2大街第7号楼6单元386门	819473858198312	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	31	200.00	0.00	28410.00	17.00	\N
4983	38536.00	1005	135	\N	第14大街第13号楼3单元548门	875953951726743	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	8	1200.00	0.00	39717.00	19.00	\N
4984	23176.00	1005	138	\N	第4大街第14号楼5单元536门	267541759722833	2020-06-11 22:42:49.0	2020-06-13 22:44:29.0	2020-06-11 22:57:49.0	\N	8	1200.00	0.00	24367.00	9.00	\N
4985	53074.00	1005	139	\N	第19大街第4号楼3单元852门	766839819223811	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	7	500.00	0.00	53558.00	16.00	\N
4986	11201.00	1005	145	\N	第1大街第8号楼1单元198门	858158473253473	2020-06-11 22:42:49.0	2020-06-13 22:44:29.0	2020-06-11 22:57:49.0	\N	12	0.00	0.00	11196.00	5.00	\N
4987	42175.18	1004	146	\N	第6大街第33号楼8单元393门	544211914553835	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	26	1200.00	0.00	43364.18	11.00	\N
4988	4764.00	1004	150	\N	第2大街第20号楼8单元583门	817453287224778	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	14	0.00	0.00	4746.00	18.00	\N
4989	76.00	1005	153	\N	第6大街第2号楼2单元818门	212222763435764	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	29	0.00	0.00	69.00	7.00	\N
4990	3004.00	1005	154	\N	第7大街第22号楼7单元198门	652844642454399	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	7	0.00	0.00	2997.00	7.00	\N
4991	4034.00	1005	159	\N	第4大街第18号楼4单元584门	983951787757258	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	6	0.00	0.00	4026.00	8.00	\N
4992	7842.00	1004	166	\N	第9大街第7号楼5单元491门	619874132377261	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	11	200.00	0.00	8036.00	6.00	\N
4993	1511.00	1005	167	\N	第10大街第14号楼8单元512门	379599431911874	2020-06-11 22:42:49.0	2020-06-13 22:44:29.0	2020-06-11 22:57:49.0	\N	4	0.00	0.00	1503.00	8.00	\N
4994	1263.00	1001	170	\N	第10大街第8号楼6单元741门	881239814799155	2020-06-11 22:42:49.0	\N	2020-06-11 22:57:49.0	\N	20	0.00	0.00	1257.00	6.00	\N
4995	3917.00	1005	173	\N	第6大街第37号楼7单元662门	963952211556482	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	16	0.00	0.00	3897.00	20.00	\N
4996	11991.00	1004	175	\N	第20大街第15号楼3单元863门	156635993467462	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	8	0.00	0.00	11974.00	17.00	\N
4997	32801.00	1005	176	\N	第1大街第21号楼7单元611门	554399512515168	2020-06-11 22:42:49.0	2020-06-13 22:44:29.0	2020-06-11 22:57:49.0	\N	6	200.00	0.00	32993.00	8.00	\N
4998	9616.00	1005	180	\N	第2大街第10号楼1单元125门	316773939134857	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	1	0.00	0.00	9598.00	18.00	\N
4999	8119.00	1004	181	\N	第3大街第27号楼6单元726门	576941689576377	2020-06-11 22:42:49.0	2020-06-12 22:43:57.0	2020-06-11 22:57:49.0	\N	8	200.00	0.00	8301.00	18.00	\N
5000	50723.00	1005	191	\N	第7大街第35号楼6单元886门	819892241716986	2020-06-11 22:42:49.0	2020-06-11 22:42:49.0	2020-06-11 22:57:49.0	\N	17	500.00	0.00	51206.00	17.00	\N
5001	14756.00	1005	196	\N	第2大街第31号楼4单元135门	943872366432575	2020-06-11 22:42:49.0	2020-06-14 22:44:47.0	2020-06-11 22:57:49.0	\N	20	1200.00	0.00	15940.00	16.00	\N
5002	2919.00	1004	5	\N	第8大街第18号楼2单元334门	829149284498689	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	12	0.00	0.00	2899.00	20.00	\N
5003	77284.00	1005	13	\N	第18大街第9号楼5单元856门	732499792122479	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	4	1200.00	0.00	78465.00	19.00	\N
5004	57022.66	1005	14	\N	第5大街第13号楼9单元692门	232455132481951	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	16	500.00	70.00	57572.66	20.00	\N
5005	96683.74	1005	17	\N	第19大街第3号楼7单元559门	317687686238245	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	32	0.00	100.00	96776.74	7.00	\N
5006	16023.66	1004	22	\N	第5大街第33号楼3单元584门	913592418434225	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	28	0.00	100.00	16108.66	15.00	\N
5007	9100.66	1004	30	\N	第14大街第8号楼9单元624门	421683683229894	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	11	0.00	100.00	9181.66	19.00	\N
5008	3047.66	1005	31	\N	第19大街第33号楼5单元817门	318952343158627	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	31	0.00	70.00	3111.66	6.00	\N
5009	46595.68	1004	32	\N	第17大街第25号楼6单元395门	447197111943985	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	2	0.00	100.00	46686.68	9.00	\N
5010	48008.00	1005	44	\N	第4大街第12号楼6单元734门	714172127869361	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	9	0.00	0.00	47993.00	15.00	\N
5011	66599.00	1004	45	\N	第15大街第36号楼1单元541门	138522771969891	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	29	500.00	0.00	67087.00	12.00	\N
5012	23736.00	1005	46	\N	第20大街第24号楼9单元285门	912275132615924	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	15	0.00	0.00	23722.00	14.00	\N
5013	47449.66	1004	47	\N	第14大街第27号楼6单元211门	227473934866365	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	10	0.00	100.00	47544.66	5.00	\N
5014	29979.00	1005	50	\N	第11大街第25号楼1单元686门	126785196675587	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	19	0.00	0.00	29973.00	6.00	\N
5015	54552.66	1004	52	\N	第6大街第28号楼4单元553门	339638453595988	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	33	0.00	100.00	54632.66	20.00	\N
5016	66039.00	1005	59	\N	第15大街第17号楼2单元577门	236519317581254	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	1	500.00	0.00	66529.00	10.00	\N
5017	28029.66	1005	67	\N	第18大街第25号楼4单元119门	559365846867188	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	32	0.00	70.00	28093.66	6.00	\N
5018	222.66	1005	71	\N	第18大街第17号楼6单元836门	162152851734593	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	29	0.00	100.00	314.66	8.00	\N
5019	29639.88	1004	74	\N	第9大街第23号楼2单元528门	462118266966273	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	28	0.00	100.00	29727.88	12.00	\N
5020	20936.66	1005	81	\N	第1大街第5号楼3单元356门	453327562826457	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	9	0.00	100.00	21027.66	9.00	\N
5021	78861.00	1005	86	\N	第11大街第26号楼4单元268门	764527842484935	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	17	1200.00	0.00	80044.00	17.00	\N
5022	23001.00	1005	89	\N	第3大街第6号楼4单元374门	112323293658591	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	28	500.00	0.00	23492.00	9.00	\N
5023	34072.00	1005	95	\N	第1大街第15号楼2单元179门	274938545521815	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	19	1200.00	0.00	35263.00	9.00	\N
5024	6675.66	1004	1	\N	第15大街第8号楼6单元842门	259385523512715	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	8	0.00	70.00	6735.66	10.00	\N
5025	7299.00	1005	6	\N	第9大街第6号楼4单元589门	592563578138397	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	6	0.00	0.00	7293.00	6.00	\N
5026	62195.00	1005	12	\N	第8大街第22号楼7单元764门	367854975379434	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	19	1200.00	0.00	63380.00	15.00	\N
5027	18706.00	1004	25	\N	第16大街第24号楼5单元663门	822484879764649	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	27	0.00	0.00	18693.00	13.00	\N
5028	16194.66	1005	27	\N	第10大街第21号楼6单元694门	559436415287149	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	28	0.00	100.00	16286.66	8.00	\N
5029	27808.00	1005	41	\N	第7大街第6号楼1单元559门	948785341977124	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	17	1200.00	0.00	28989.00	19.00	\N
5030	18898.00	1005	58	\N	第16大街第31号楼9单元129门	947876719785648	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	15	200.00	0.00	19090.00	8.00	\N
5031	54743.00	1005	64	\N	第14大街第18号楼1单元586门	736929848911256	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	20	0.00	0.00	54737.00	6.00	\N
5032	910.00	1004	97	\N	第4大街第33号楼7单元479门	733974931185419	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	20	0.00	0.00	900.00	10.00	\N
5033	47.00	1004	99	\N	第12大街第37号楼5单元437门	249464395258966	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	30	0.00	0.00	33.00	14.00	\N
5034	19415.00	1005	108	\N	第5大街第18号楼7单元127门	417313798239373	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	2	0.00	0.00	19396.00	19.00	\N
5035	18426.00	1004	112	\N	第15大街第4号楼1单元917门	428163258492774	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	2	0.00	0.00	18421.00	5.00	\N
5036	23604.00	1004	114	\N	第4大街第9号楼9单元626门	761636449892863	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	33	500.00	0.00	24091.00	13.00	\N
5037	21715.00	1004	116	\N	第17大街第7号楼6单元239门	215568889681672	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	30	0.00	0.00	21707.00	8.00	\N
5038	254.00	1005	124	\N	第19大街第27号楼1单元389门	768432487175861	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	16	0.00	0.00	240.00	14.00	\N
5039	7874.00	1004	130	\N	第20大街第31号楼4单元493门	717659786297582	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	34	0.00	0.00	7854.00	20.00	\N
5040	31896.00	1005	134	\N	第18大街第33号楼6单元339门	167915541877933	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	3	200.00	0.00	32090.00	6.00	\N
5041	65315.00	1005	147	\N	第20大街第9号楼3单元148门	585892952818999	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	32	0.00	0.00	65301.00	14.00	\N
5042	66470.00	1005	149	\N	第19大街第27号楼5单元559门	476596595121641	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	21	0.00	0.00	66464.00	6.00	\N
5043	17914.00	1004	153	\N	第4大街第27号楼3单元379门	661375835291922	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	26	0.00	0.00	17896.00	18.00	\N
5044	7802.00	1004	155	\N	第16大街第25号楼7单元215门	738756743845915	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	17	200.00	0.00	7997.00	5.00	\N
5045	4265.00	1004	156	\N	第17大街第32号楼7单元289门	593436249725599	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	7	0.00	0.00	4245.00	20.00	\N
5046	15091.00	1005	157	\N	第17大街第21号楼9单元932门	519422515166291	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	32	1200.00	0.00	16272.00	19.00	\N
5047	5803.00	1004	158	\N	第18大街第13号楼1单元576门	616612687957832	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	7	0.00	0.00	5798.00	5.00	\N
5048	23643.00	1005	166	\N	第9大街第4号楼7单元176门	296977738172645	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	7	0.00	0.00	23631.00	12.00	\N
5049	9645.00	1005	170	\N	第1大街第1号楼9单元516门	695517412267862	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	13	0.00	0.00	9633.00	12.00	\N
5050	16750.00	1004	177	\N	第3大街第11号楼2单元312门	348461832378144	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	6	0.00	0.00	16739.00	11.00	\N
5051	43309.00	1005	180	\N	第15大街第17号楼4单元529门	929428891481447	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	10	700.00	0.00	44001.00	8.00	\N
5052	11006.00	1005	183	\N	第17大街第26号楼7单元516门	369612578272851	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	28	0.00	0.00	10998.00	8.00	\N
5053	18286.00	1004	187	\N	第19大街第6号楼4单元394门	154135731159133	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	27	0.00	0.00	18278.00	8.00	\N
5054	4517.00	1004	188	\N	第20大街第9号楼8单元116门	586579613959641	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	29	0.00	0.00	4511.00	6.00	\N
5055	531.00	1005	191	\N	第18大街第20号楼8单元147门	268179315558652	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	26	0.00	0.00	516.00	15.00	\N
5056	11006.00	1005	192	\N	第12大街第6号楼4单元311门	587338411929284	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	34	0.00	0.00	10998.00	8.00	\N
5057	14991.00	1004	197	\N	第12大街第14号楼4单元896门	167483152961372	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	33	0.00	0.00	14975.00	16.00	\N
5058	37630.15	1005	200	\N	第19大街第24号楼7单元498门	929524866356226	2020-06-12 22:43:56.0	2020-06-14 22:44:47.0	2020-06-12 22:58:56.0	\N	3	1200.00	0.00	38815.15	15.00	\N
5059	23599.00	1005	3	\N	第7大街第35号楼5单元548门	617942263718847	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	18	500.00	0.00	24091.00	8.00	\N
5060	49168.66	1005	15	\N	第14大街第32号楼9单元919门	632885828324427	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	27	0.00	70.00	49224.66	14.00	\N
5061	79169.68	1005	23	\N	第5大街第29号楼3单元453门	637368461998496	2020-06-12 22:43:56.0	2020-06-13 22:44:29.0	2020-06-12 22:58:56.0	\N	11	0.00	100.00	79264.68	5.00	\N
5062	51.00	1004	33	\N	第7大街第4号楼4单元337门	894756891831632	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	22	0.00	0.00	46.00	5.00	\N
5063	14016.00	1005	54	\N	第13大街第1号楼1单元785门	765574984721234	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	23	0.00	0.00	13998.00	18.00	\N
5064	3067.66	1005	93	\N	第16大街第17号楼9单元845门	298475545265925	2020-06-12 22:43:56.0	2020-06-12 22:43:57.0	2020-06-12 22:58:56.0	\N	2	0.00	100.00	3149.66	18.00	\N
